query_key,event_group_key,display_name,normalized_name,query_kind,query,query_url
attending_history_query_barbara-a-carr-historical-penn-training-barbara-a-carr-penn-fellowship_233c4308b5e3,barbara a carr,Barbara A. Carr,barbara a carr,historical_penn_training,"""barbara a carr"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22barbara+a+carr%22+%22Penn%22+fellowship
attending_history_query_barbara-a-carr-historical-penn-training-barbara-a-carr-university-of-pen_a5d5b4a635ba,barbara a carr,Barbara A. Carr,barbara a carr,historical_penn_training,"""barbara a carr"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22barbara+a+carr%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_barbara-a-carr-historical-penn-training-barbara-a-carr-university-of-pen_9db3c18fdd33,barbara a carr,Barbara A. Carr,barbara a carr,historical_penn_training,"""barbara a carr"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22barbara+a+carr%22+%22University+of+Pennsylvania%22+residency
attending_history_query_barbara-a-carr-historical-roster-or-alumni-barbara-a-carr-penn-class-of-_eefb0447a2c9,barbara a carr,Barbara A. Carr,barbara a carr,historical_roster_or_alumni,"""Barbara A. Carr"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Barbara+A.+Carr%22+Penn+%22class+of%22+resident+fellow
attending_history_query_barbara-a-carr-historical-roster-or-alumni-barbara-a-carr-penn-alumni-fe_40e776f928de,barbara a carr,Barbara A. Carr,barbara a carr,historical_roster_or_alumni,"""Barbara A. Carr"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Barbara+A.+Carr%22+Penn+alumni+fellow+resident
attending_history_query_barbara-a-carr-official-penn-profile-site-pennmedicine-org-barbara-a-car_b1ee002d19e9,barbara a carr,Barbara A. Carr,barbara a carr,official_penn_profile,"site:pennmedicine.org ""Barbara A. Carr""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Barbara+A.+Carr%22
attending_history_query_barbara-a-carr-official-penn-profile-site-pennmedicine-org-barbara-a-car_21f2a4864553,barbara a carr,Barbara A. Carr,barbara a carr,official_penn_profile,"site:pennmedicine.org ""barbara a carr""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22barbara+a+carr%22
attending_history_query_barbara-a-carr-upenn-profile-or-cv-site-med-upenn-edu-barbara-a-carr-cv-_33490d8f8bf6,barbara a carr,Barbara A. Carr,barbara a carr,upenn_profile_or_cv,"site:med.upenn.edu ""Barbara A. Carr"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Barbara+A.+Carr%22+CV+OR+%22curriculum+vitae%22
attending_history_query_barbara-a-carr-upenn-profile-or-cv-site-upenn-edu-barbara-a-carr-fellows_37844a3a76a1,barbara a carr,Barbara A. Carr,barbara a carr,upenn_profile_or_cv,"site:upenn.edu ""Barbara A. Carr"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Barbara+A.+Carr%22+fellowship+OR+residency
attending_history_query_bridget-durkin-historical-penn-training-bridget-durkin-md-mbe-hospital-o_eb9b88c17089,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_penn_training,"""Bridget Durkin, MD, MBE"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Bridget+Durkin%2C+MD%2C+MBE%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_bridget-durkin-historical-penn-training-bridget-durkin-md-mbe-penn-medic_ebf154443005,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_penn_training,"""Bridget Durkin, MD, MBE"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Bridget+Durkin%2C+MD%2C+MBE%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_bridget-durkin-historical-penn-training-bridget-durkin-md-mbe-penn-fello_60f119c89ca0,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_penn_training,"""Bridget Durkin, MD, MBE"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Bridget+Durkin%2C+MD%2C+MBE%22+%22Penn%22+fellowship
attending_history_query_bridget-durkin-historical-penn-training-bridget-durkin-md-mbe-university_ffc65e4fbe53,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_penn_training,"""Bridget Durkin, MD, MBE"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Bridget+Durkin%2C+MD%2C+MBE%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_bridget-durkin-historical-penn-training-bridget-durkin-hospital-of-the-u_f808536733b1,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_penn_training,"""bridget durkin"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22bridget+durkin%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_bridget-durkin-historical-penn-training-bridget-durkin-penn-fellowship_969a3db87359,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_penn_training,"""bridget durkin"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22bridget+durkin%22+%22Penn%22+fellowship
attending_history_query_bridget-durkin-historical-penn-training-bridget-durkin-university-of-pen_42a0418c5456,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_penn_training,"""bridget durkin"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22bridget+durkin%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_bridget-durkin-historical-penn-training-bridget-durkin-university-of-pen_2435632c976b,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_penn_training,"""bridget durkin"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22bridget+durkin%22+%22University+of+Pennsylvania%22+residency
attending_history_query_bridget-durkin-historical-roster-or-alumni-bridget-durkin-md-mbe-penn-cl_7bf9457b0592,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_roster_or_alumni,"""Bridget Durkin, MD, MBE"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Bridget+Durkin%2C+MD%2C+MBE%22+Penn+%22class+of%22+resident+fellow
attending_history_query_bridget-durkin-historical-roster-or-alumni-bridget-durkin-md-mbe-penn-al_50aa4a867199,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,historical_roster_or_alumni,"""Bridget Durkin, MD, MBE"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Bridget+Durkin%2C+MD%2C+MBE%22+Penn+alumni+fellow+resident
attending_history_query_bridget-durkin-official-penn-profile-site-pennmedicine-org-bridget-durki_1207abf17c6c,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,official_penn_profile,"site:pennmedicine.org ""Bridget Durkin, MD, MBE""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Bridget+Durkin%2C+MD%2C+MBE%22
attending_history_query_bridget-durkin-official-penn-profile-site-pennmedicine-org-bridget-durki_6fc465ead6a8,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,official_penn_profile,"site:pennmedicine.org ""bridget durkin""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22bridget+durkin%22
attending_history_query_bridget-durkin-upenn-profile-or-cv-site-med-upenn-edu-bridget-durkin-md-_9add1a692070,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,upenn_profile_or_cv,"site:med.upenn.edu ""Bridget Durkin, MD, MBE"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Bridget+Durkin%2C+MD%2C+MBE%22+CV+OR+%22curriculum+vitae%22
attending_history_query_bridget-durkin-upenn-profile-or-cv-site-upenn-edu-bridget-durkin-md-mbe-_91595f5a6acc,bridget durkin,"Bridget Durkin, MD, MBE",bridget durkin,upenn_profile_or_cv,"site:upenn.edu ""Bridget Durkin, MD, MBE"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Bridget+Durkin%2C+MD%2C+MBE%22+fellowship+OR+residency
attending_history_query_christine-ciunci-historical-penn-training-christine-ciunci-md-hospital-o_45f4b7f48e2f,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_penn_training,"""Christine Ciunci, MD"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Christine+Ciunci%2C+MD%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_christine-ciunci-historical-penn-training-christine-ciunci-md-penn-medic_ac0e90c23665,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_penn_training,"""Christine Ciunci, MD"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Christine+Ciunci%2C+MD%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_christine-ciunci-historical-penn-training-christine-ciunci-md-penn-fello_d3a72dd76398,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_penn_training,"""Christine Ciunci, MD"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Christine+Ciunci%2C+MD%22+%22Penn%22+fellowship
attending_history_query_christine-ciunci-historical-penn-training-christine-ciunci-md-university_55e579756640,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_penn_training,"""Christine Ciunci, MD"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Christine+Ciunci%2C+MD%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_christine-ciunci-historical-penn-training-christine-ciunci-hospital-of-t_3c094963ec40,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_penn_training,"""christine ciunci"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22christine+ciunci%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_christine-ciunci-historical-penn-training-christine-ciunci-penn-fellowsh_d00c02353ac4,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_penn_training,"""christine ciunci"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22christine+ciunci%22+%22Penn%22+fellowship
attending_history_query_christine-ciunci-historical-penn-training-christine-ciunci-university-of_4cbb665324e8,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_penn_training,"""christine ciunci"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22christine+ciunci%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_christine-ciunci-historical-penn-training-christine-ciunci-university-of_c16f6deb15b9,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_penn_training,"""christine ciunci"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22christine+ciunci%22+%22University+of+Pennsylvania%22+residency
attending_history_query_christine-ciunci-historical-roster-or-alumni-christine-ciunci-md-penn-cl_621ffe2c8f47,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_roster_or_alumni,"""Christine Ciunci, MD"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Christine+Ciunci%2C+MD%22+Penn+%22class+of%22+resident+fellow
attending_history_query_christine-ciunci-historical-roster-or-alumni-christine-ciunci-md-penn-al_9e7f490d780f,christine ciunci,"Christine Ciunci, MD",christine ciunci,historical_roster_or_alumni,"""Christine Ciunci, MD"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Christine+Ciunci%2C+MD%22+Penn+alumni+fellow+resident
attending_history_query_christine-ciunci-official-penn-profile-site-pennmedicine-org-christine-c_a371054e9931,christine ciunci,"Christine Ciunci, MD",christine ciunci,official_penn_profile,"site:pennmedicine.org ""Christine Ciunci, MD""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Christine+Ciunci%2C+MD%22
attending_history_query_christine-ciunci-official-penn-profile-site-pennmedicine-org-christine-c_15adfff8657c,christine ciunci,"Christine Ciunci, MD",christine ciunci,official_penn_profile,"site:pennmedicine.org ""christine ciunci""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22christine+ciunci%22
attending_history_query_christine-ciunci-upenn-profile-or-cv-site-med-upenn-edu-christine-ciunci_dce8e10add00,christine ciunci,"Christine Ciunci, MD",christine ciunci,upenn_profile_or_cv,"site:med.upenn.edu ""Christine Ciunci, MD"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Christine+Ciunci%2C+MD%22+CV+OR+%22curriculum+vitae%22
attending_history_query_christine-ciunci-upenn-profile-or-cv-site-upenn-edu-christine-ciunci-md-_6c3464f33941,christine ciunci,"Christine Ciunci, MD",christine ciunci,upenn_profile_or_cv,"site:upenn.edu ""Christine Ciunci, MD"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Christine+Ciunci%2C+MD%22+fellowship+OR+residency
attending_history_query_christopher-a-d-avella-historical-penn-training-christopher-a-d-avella-m_232491deab50,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_penn_training,"""Christopher A. D'Avella, MD"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Christopher+A.+D%27Avella%2C+MD%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_christopher-a-d-avella-historical-penn-training-christopher-a-d-avella-m_e98a948e43b6,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_penn_training,"""Christopher A. D'Avella, MD"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Christopher+A.+D%27Avella%2C+MD%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_christopher-a-d-avella-historical-penn-training-christopher-a-d-avella-m_3eb77770e59e,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_penn_training,"""Christopher A. D'Avella, MD"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Christopher+A.+D%27Avella%2C+MD%22+%22Penn%22+fellowship
attending_history_query_christopher-a-d-avella-historical-penn-training-christopher-a-d-avella-m_af7b4bd5cca0,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_penn_training,"""Christopher A. D'Avella, MD"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Christopher+A.+D%27Avella%2C+MD%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_christopher-a-d-avella-historical-penn-training-christopher-a-d-avella-h_ed5db19cb4b5,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_penn_training,"""christopher a d avella"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22christopher+a+d+avella%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_christopher-a-d-avella-historical-penn-training-christopher-a-d-avella-p_5056323359ea,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_penn_training,"""christopher a d avella"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22christopher+a+d+avella%22+%22Penn%22+fellowship
attending_history_query_christopher-a-d-avella-historical-penn-training-christopher-a-d-avella-u_cec57ba81cf5,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_penn_training,"""christopher a d avella"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22christopher+a+d+avella%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_christopher-a-d-avella-historical-penn-training-christopher-a-d-avella-u_84fcf1cbaf45,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_penn_training,"""christopher a d avella"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22christopher+a+d+avella%22+%22University+of+Pennsylvania%22+residency
attending_history_query_christopher-a-d-avella-historical-roster-or-alumni-christopher-a-d-avell_458406bc1226,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_roster_or_alumni,"""Christopher A. D'Avella, MD"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Christopher+A.+D%27Avella%2C+MD%22+Penn+%22class+of%22+resident+fellow
attending_history_query_christopher-a-d-avella-historical-roster-or-alumni-christopher-a-d-avell_8901d4423344,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,historical_roster_or_alumni,"""Christopher A. D'Avella, MD"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Christopher+A.+D%27Avella%2C+MD%22+Penn+alumni+fellow+resident
attending_history_query_christopher-a-d-avella-official-penn-profile-site-pennmedicine-org-chris_5d07a51908ec,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,official_penn_profile,"site:pennmedicine.org ""Christopher A. D'Avella, MD""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Christopher+A.+D%27Avella%2C+MD%22
attending_history_query_christopher-a-d-avella-official-penn-profile-site-pennmedicine-org-chris_e2e6fe45a5ba,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,official_penn_profile,"site:pennmedicine.org ""christopher a d avella""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22christopher+a+d+avella%22
attending_history_query_christopher-a-d-avella-upenn-profile-or-cv-site-med-upenn-edu-christophe_db390741980f,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,upenn_profile_or_cv,"site:med.upenn.edu ""Christopher A. D'Avella, MD"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Christopher+A.+D%27Avella%2C+MD%22+CV+OR+%22curriculum+vitae%22
attending_history_query_christopher-a-d-avella-upenn-profile-or-cv-site-upenn-edu-christopher-a-_03a0af277599,christopher a d avella,"Christopher A. D'Avella, MD",christopher a d avella,upenn_profile_or_cv,"site:upenn.edu ""Christopher A. D'Avella, MD"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Christopher+A.+D%27Avella%2C+MD%22+fellowship+OR+residency
attending_history_query_daniel-j-landsburg-historical-penn-training-daniel-j-landsburg-md-hospit_8ef3c0be51e4,daniel j landsburg,"Daniel J. Landsburg, MD",daniel j landsburg,historical_penn_training,"""Daniel J. Landsburg, MD"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Daniel+J.+Landsburg%2C+MD%22+%22Hospital+of+the+University+of+Pennsylvania%22
